#block,ts,txcount
118810,1303038864,12
118811,1303039628,9
118812,1303039774,1
118813,1303039954,5
118814,1303041430,11
118815,1303042185,8
118816,1303042711,4
118817,1303042815,106
118818,1303043323,7
118819,1303043990,6
118820,1303044200,6
118821,1303045212,11
118822,1303045583,11
118823,1303045680,6
118824,1303045687,12
118825,1303045966,10
118826,1303046993,7
118827,1303047594,9
118828,1303048081,81
118829,1303048428,11
118830,1303049580,11
118831,1303049627,3
118832,1303050029,1
118833,1303051020,21
118834,1303051195,3
118835,1303051433,7
118836,1303052837,10
118837,1303053016,12
118838,1303053092,1
118839,1303054646,18
118840,1303054917,5
118841,1303055183,4
118842,1303055364,3
118843,1303056381,17
118844,1303056858,6
118845,1303059766,58
118846,1303060691,41
118847,1303060870,9
118848,1303061961,25
118849,1303062390,10
118850,1303063102,22
118851,1303063209,12
118852,1303063368,5
118853,1303063514,6
118854,1303063543,1
118855,1303063624,4
118856,1303063932,10
118857,1303068101,40
118858,1303068270,29
118859,1303068463,49
118860,1303068834,5
118861,1303069245,10
118862,1303069319,1
118863,1303069527,15
118864,1303069818,1
118865,1303069932,30
118866,1303070464,14
118867,1303070776,11
118868,1303070878,1
118869,1303071269,1
118870,1303071447,12
118871,1303072155,7
118872,1303072254,11
118873,1303072559,11
118874,1303073123,9
118875,1303073592,8
118876,1303074482,12
118877,1303074676,10
118878,1303075068,35
118879,1303075291,6
118880,1303075365,1
118881,1303075517,3
118882,1303075753,5
118883,1303076200,9
118884,1303076881,21
118885,1303077083,6
118886,1303077200,12
118887,1303077866,6
118888,1303077956,12
118889,1303078295,4
118890,1303078876,1
118891,1303080419,12
118892,1303081767,11
118893,1303081784,5
118894,1303081816,11
118895,1303081980,2
118896,1303082301,11
118897,1303083210,28
118898,1303084106,37
118899,1303084269,12
118900,1303084421,11
118901,1303085687,19
118902,1303085841,9
118903,1303086077,29
118904,1303086689,11
118905,1303086909,6
118906,1303087358,10
118907,1303087743,148
118908,1303088813,119
118909,1303090408,15
118910,1303090431,8
118911,1303090999,4
118912,1303091740,3
118913,1303092487,16
118914,1303092939,29
118915,1303093469,8
118916,1303093652,10
118917,1303094039,150
118918,1303095808,5
118919,1303096013,24
118920,1303096671,12
118921,1303097407,138
118922,1303097519,152
118923,1303098972,9
118924,1303099605,11
118925,1303099602,13
118926,1303100644,143
118927,1303100869,12
118928,1303101782,15
118929,1303102687,16
118930,1303102771,10
118931,1303105640,23
118932,1303105999,12
118933,1303106422,7
118934,1303106930,10
118935,1303107222,11
118936,1303108109,6
118937,1303108977,18
118938,1303109082,10
118939,1303110325,14
118940,1303111385,8
118941,1303111536,12
118942,1303111620,12
118943,1303112797,10
118944,1303112976,10
118945,1303113083,8
118946,1303113138,1
118947,1303113582,13
118948,1303113751,1
118949,1303114505,11
118950,1303114611,32
118951,1303115354,10
118952,1303115496,10
118953,1303116101,10
118954,1303116293,1
118955,1303116823,12
118956,1303117068,1
118957,1303117138,12
118958,1303118318,11
118959,1303118991,8
118960,1303119389,1
118961,1303121335,25
118962,1303121654,11
118963,1303122523,9
118964,1303123551,13
118965,1303123807,15
118966,1303124366,9
118967,1303126776,2
118968,1303126956,13
118969,1303127694,14
118970,1303128328,15
118971,1303128407,12
118972,1303128831,13
118973,1303129017,10
118974,1303129656,12
118975,1303130104,12
118976,1303132117,28
118977,1303132792,7
118978,1303133075,11
118979,1303133940,18
118980,1303135011,20
118981,1303135803,12
118982,1303136067,8
118983,1303136150,10
118984,1303137227,17
118985,1303137818,11
118986,1303138126,9
118987,1303138620,13
118988,1303138709,5
118989,1303138893,10
118990,1303139067,11
118991,1303140562,21
118992,1303140787,13
118993,1303140997,7
118994,1303141323,5
118995,1303141578,12
118996,1303141803,10
118997,1303142039,9
118998,1303142642,20
118999,1303143028,14
119000,1303143109,63
119001,1303143518,7
119002,1303144734,2
119003,1303146109,37
119004,1303146334,4
119005,1303146745,18
119006,1303147091,10
119007,1303148051,8
119008,1303148141,10
119009,1303148353,5
119010,1303148453,8
119011,1303150362,37
119012,1303150464,9
119013,1303150625,7
119014,1303151881,22
119015,1303152049,12
119016,1303153253,17
119017,1303154085,17
119018,1303154997,115
119019,1303155819,13
119020,1303155933,11
119021,1303156027,5
119022,1303156535,20
119023,1303156720,7
119024,1303156808,13
119025,1303157646,17
119026,1303157891,11
119027,1303159058,17
119028,1303159410,24
119029,1303159782,14
119030,1303160672,14
119031,1303160827,10
119032,1303160838,1
119033,1303161780,18
119034,1303163043,21
119035,1303163227,13
119036,1303164309,34
119037,1303164470,11
119038,1303164868,13
119039,1303165053,9
119040,1303165417,11
119041,1303165625,14
119042,1303165971,14
119043,1303167476,24
119044,1303168369,16
119045,1303168968,268
119046,1303169209,9
119047,1303170266,18
119048,1303170379,12
119049,1303173789,51
119050,1303175039,63
119051,1303175499,9
119052,1303175507,1
119053,1303175576,10
119054,1303176686,20
119055,1303176802,108
119056,1303177046,5
119057,1303178866,31
119058,1303179026,14
119059,1303180166,14
119060,1303180480,13
119061,1303180753,10
119062,1303180762,11
119063,1303182573,41
119064,1303182662,8
119065,1303183296,12
119066,1303183441,6
119067,1303184232,49
119068,1303186734,47
119069,1303188169,18
119070,1303189276,14
119071,1303189500,6
119072,1303189781,91
119073,1303190005,10
119074,1303191729,20
119075,1303192302,11
119076,1303193240,27
119077,1303193805,13
119078,1303196766,37
119079,1303197276,11
119080,1303197523,2
119081,1303197753,19
119082,1303197815,8
119083,1303198409,13
119084,1303198647,12
119085,1303199104,6
119086,1303199705,11
119087,1303203622,14
119088,1303204602,10
119089,1303204648,23
119090,1303206912,25
119091,1303206923,11
119092,1303207799,12
119093,1303207989,357
119094,1303208729,10
119095,1303208872,10
119096,1303209199,12
119097,1303209925,9
119098,1303210927,376
119099,1303211353,12
119100,1303211779,2
119101,1303212442,186
119102,1303212519,2
119103,1303212812,32
119104,1303213157,13
119105,1303213615,6
119106,1303213668,1
119107,1303214384,13
119108,1303214699,10
119109,1303215405,7
119110,1303215640,11
119111,1303216169,11
119112,1303216185,10
119113,1303216357,10
119114,1303216491,12
119115,1303216599,12
119116,1303216918,82
119117,1303217455,10
119118,1303217498,2
119119,1303217573,10
119120,1303217583,5
119121,1303218211,18
119122,1303218276,4
119123,1303218554,11
119124,1303219595,18
119125,1303219910,7
119126,1303220187,12
119127,1303221629,30
119128,1303222023,9
119129,1303222403,7
119130,1303223341,26
119131,1303223764,11
119132,1303224216,12
119133,1303226012,48
119134,1303227883,19
119135,1303228210,9
119136,1303228245,8
119137,1303228340,1
119138,1303229826,35
119139,1303230244,17
119140,1303231429,35
119141,1303232110,8
119142,1303232188,8
119143,1303232454,12
119144,1303233167,29
119145,1303233364,14
119146,1303233513,12
119147,1303233760,8
119148,1303234301,12
119149,1303235625,29
119150,1303235812,12
119151,1303236048,4
119152,1303236439,24
119153,1303236572,6
119154,1303237056,12
119155,1303237239,6
119156,1303237777,12
119157,1303238947,4
119158,1303239377,33
119159,1303239644,10
119160,1303239840,5
119161,1303239851,2
119162,1303240036,12
119163,1303240451,9
119164,1303241069,19
119165,1303241283,5
119166,1303241387,2
119167,1303241670,6
119168,1303241867,9
119169,1303243001,32
119170,1303243730,17
119171,1303243760,11
119172,1303244294,11
119173,1303245235,20
119174,1303245365,1
119175,1303245605,30
119176,1303245628,2
119177,1303245723,8
119178,1303246084,8
119179,1303246249,7
119180,1303246380,11
119181,1303246488,10
119182,1303246529,2
119183,1303246663,12
119184,1303248159,30
119185,1303248450,13
119186,1303249194,36
119187,1303250981,31
119188,1303251022,8
119189,1303252249,20
119190,1303252845,12
119191,1303253283,12
119192,1303253515,11
119193,1303253872,14
119194,1303253914,12
119195,1303254287,10
119196,1303254965,136
119197,1303255199,1
119198,1303255217,20
119199,1303256504,30
119200,1303256964,143
119201,1303257258,27
119202,1303257478,9
119203,1303257763,9
119204,1303258246,20
119205,1303258740,35
119206,1303259424,15
119207,1303259596,10
119208,1303259760,8
119209,1303261812,274
119210,1303262256,10
119211,1303262723,14
119212,1303263114,12
119213,1303265216,43
119214,1303267285,119
119215,1303268295,8
119216,1303268297,1
119217,1303268863,43
119218,1303269625,13
119219,1303270098,107
119220,1303271472,14
119221,1303272295,22
119222,1303272353,1
119223,1303272852,27
119224,1303273160,6
119225,1303274853,23
119226,1303274883,11
119227,1303274996,2
119228,1303275207,5
119229,1303275691,114
119230,1303276633,22
119231,1303276823,13
119232,1303277898,9
119233,1303278021,8
119234,1303278740,10
119235,1303278917,15
119236,1303281051,50
119237,1303282259,6
119238,1303282571,11
119239,1303282846,12
119240,1303283500,11
119241,1303284160,7
119242,1303284173,9
119243,1303285105,4
119244,1303286118,40
119245,1303288596,24
119246,1303290084,9
119247,1303290487,12
119248,1303290637,12
119249,1303291152,289
119250,1303291364,4
119251,1303293177,11
119252,1303293709,12
119253,1303294469,11
119254,1303294592,9
119255,1303297044,31
119256,1303297142,11
119257,1303298763,11
119258,1303299166,10
119259,1303299227,9
119260,1303300620,10
119261,1303300643,9
119262,1303300696,1
119263,1303300834,1
119264,1303301807,14
119265,1303302440,11
119266,1303302899,9
119267,1303303427,5
119268,1303304159,18
119269,1303304703,12
119270,1303305363,121
119271,1303305930,9
119272,1303306754,11
119273,1303306877,6
119274,1303307219,11
119275,1303307294,6
119276,1303307970,77
119277,1303308725,14
119278,1303308742,4
119279,1303309259,8
119280,1303310921,23
119281,1303311228,11
119282,1303311684,7
119283,1303311755,6
119284,1303312383,17
119285,1303312438,8
119286,1303312449,6
119287,1303312897,13
119288,1303313557,17
119289,1303314695,17
119290,1303315449,11
119291,1303316307,32
119292,1303317533,12
119293,1303318821,16
119294,1303320934,20
119295,1303322827,26
119296,1303323016,2
119297,1303323136,11
119298,1303323784,13
119299,1303324029,2
119300,1303324227,11
119301,1303324430,8
119302,1303324754,12
119303,1303325207,12
119304,1303326615,25
119305,1303326966,38
119306,1303327141,5
119307,1303327507,9
119308,1303328224,11
119309,1303328425,4
119310,1303328432,2
119311,1303328491,2
119312,1303329893,25
119313,1303330051,8
119314,1303330270,8
119315,1303330926,8
119316,1303331007,2
119317,1303331057,1
119318,1303331347,3
119319,1303332007,7
119320,1303332087,5
119321,1303332173,3
119322,1303332632,11
119323,1303332781,10
119324,1303332964,14
119325,1303334425,35
119326,1303334472,25
119327,1303334679,12
119328,1303335646,3
119329,1303336206,128
119330,1303337629,40
119331,1303338306,2
119332,1303339035,12
119333,1303339199,10
119334,1303339503,8
119335,1303339595,12
119336,1303340025,80
119337,1303340993,15
119338,1303341036,11
119339,1303341890,13
119340,1303342046,2
119341,1303342414,7
119342,1303342557,7
119343,1303342591,1
119344,1303342843,9
119345,1303343166,7
119346,1303343184,1
119347,1303344346,39
119348,1303344583,5
119349,1303345302,12
119350,1303345375,6
119351,1303346014,11
119352,1303346261,10
119353,1303346487,6
119354,1303347061,9
119355,1303347599,14
119356,1303348612,12
119357,1303348705,9
119358,1303348899,8
119359,1303349498,13
119360,1303350489,11
119361,1303351895,23
119362,1303352690,5
119363,1303352907,3
119364,1303353188,5
119365,1303353723,4
119366,1303354199,10
119367,1303354278,2
119368,1303354897,11
119369,1303355283,8
119370,1303355897,20
119371,1303355974,1
119372,1303356140,4
119373,1303357876,12
119374,1303359988,13
119375,1303360023,12
119376,1303360389,8
119377,1303360672,6
119378,1303362117,21
119379,1303363832,42
119380,1303364010,9
119381,1303364101,19
119382,1303364605,9
119383,1303365791,16
119384,1303367590,13
119385,1303368082,4
119386,1303368952,10
119387,1303369099,7
119388,1303369408,2
119389,1303370265,12
119390,1303371183,9
119391,1303371571,7
119392,1303372616,11
119393,1303373045,34
119394,1303374137,7
119395,1303374663,10
119396,1303375308,9
119397,1303375425,7
119398,1303375441,1
119399,1303375547,3
119400,1303375834,6
119401,1303375879,2
119402,1303377595,38
119403,1303378601,13
119404,1303378646,7
119405,1303378897,10
119406,1303379229,4
119407,1303379511,7
119408,1303380146,4
119409,1303380225,7
119410,1303380395,11
119411,1303381598,10
119412,1303383157,14
119413,1303383222,11
119414,1303383224,1
119415,1303383655,13
119416,1303383929,6
119417,1303384079,12
119418,1303385259,10
119419,1303385898,10
119420,1303386868,13
119421,1303387564,8
119422,1303387869,7
119423,1303387915,2
119424,1303388218,4
119425,1303390057,15
119426,1303390447,12
119427,1303391081,14
119428,1303391544,11
119429,1303391835,5
119430,1303391944,7
119431,1303393153,9
119432,1303393227,6
119433,1303394475,16
119434,1303394545,9
119435,1303394669,6
119436,1303394840,7
119437,1303395001,4
119438,1303395057,5
119439,1303395749,12
119440,1303397585,30
119441,1303397915,6
119442,1303398222,5
119443,1303399524,15
119444,1303400181,6
119445,1303400426,1
119446,1303401068,10
119447,1303401495,11
119448,1303401636,6
119449,1303401688,1
119450,1303401696,5
119451,1303402286,6
119452,1303402805,13
119453,1303403537,7
119454,1303403638,13
119455,1303404652,2
119456,1303407475,53
119457,1303408425,14
119458,1303408667,23
119459,1303409049,13
119460,1303409146,9
119461,1303409369,13
119462,1303409575,9
119463,1303410132,196
119464,1303410665,12
119465,1303410989,36
119466,1303412823,33
119467,1303413721,13
119468,1303414517,11
119469,1303414607,9
119470,1303414777,48
119471,1303414840,4
119472,1303414928,6
119473,1303416127,18
119474,1303418149,27
119475,1303418215,9
119476,1303419912,26
119477,1303419943,8
119478,1303420021,1
119479,1303420668,63
119480,1303421111,1
119481,1303421330,11
119482,1303421421,5
119483,1303422032,9
119484,1303422249,8
119485,1303422818,10
119486,1303424754,17
119487,1303424846,28
119488,1303425700,13
119489,1303427028,28
119490,1303428110,12
119491,1303428640,13
119492,1303429125,11
119493,1303429835,16
119494,1303431289,25
119495,1303431624,11
119496,1303431662,5
119497,1303432140,12
119498,1303432546,11
119499,1303432835,30
119500,1303432890,1
119501,1303433186,3
119502,1303434051,16
119503,1303434912,20
119504,1303435256,8
119505,1303435492,6
119506,1303435800,6
119507,1303435998,1
119508,1303436653,12
119509,1303437670,14
119510,1303438158,9
119511,1303438269,4
119512,1303438527,62
119513,1303438708,3
119514,1303438771,3
119515,1303439852,17
119516,1303439986,9
119517,1303440604,42
119518,1303440816,8
119519,1303441011,6
119520,1303441080,2
119521,1303441160,1
119522,1303441799,14
119523,1303442377,2
119524,1303443239,32
119525,1303443398,5
119526,1303444649,15
119527,1303446314,14
119528,1303446419,11
119529,1303446543,12
119530,1303446785,10
119531,1303447082,7
119532,1303447309,10
119533,1303447702,9
119534,1303448802,11
119535,1303449355,7
119536,1303449726,8
119537,1303449737,1
119538,1303450089,3
119539,1303450439,3
119540,1303450524,4
119541,1303451125,8
119542,1303451443,12
119543,1303451609,6
119544,1303451834,3
119545,1303452041,4
119546,1303452255,3
119547,1303453416,13
119548,1303453549,2
119549,1303453775,2
119550,1303453968,2
119551,1303454698,2
119552,1303455099,22
119553,1303455665,11
119554,1303456045,7
119555,1303456450,8
119556,1303456632,1
119557,1303457368,9
119558,1303457811,20
119559,1303458619,15
119560,1303460569,10
119561,1303461182,8
119562,1303462230,18
119563,1303463228,3
119564,1303466377,58
119565,1303466622,2
119566,1303466859,16
119567,1303466982,8
119568,1303467604,8
119569,1303467641,9
119570,1303468407,3
119571,1303468971,14
119572,1303470289,10
119573,1303470393,6
119574,1303470510,10
119575,1303470603,5
119576,1303471082,8
119577,1303471413,10
119578,1303471885,6
119579,1303472318,6
119580,1303472532,5
119581,1303472632,8
119582,1303473493,14
119583,1303473505,1
119584,1303474319,8
119585,1303474534,6
119586,1303474691,6
119587,1303475310,1
119588,1303475430,7
119589,1303475474,3
119590,1303475996,5
119591,1303476940,28
119592,1303478437,19
119593,1303479261,11
119594,1303479995,13
119595,1303481229,24
119596,1303481482,12
119597,1303481722,8
119598,1303481803,1
119599,1303482745,20
119600,1303482869,13
119601,1303483437,11
119602,1303483900,12
119603,1303484406,9
119604,1303484507,11
119605,1303485118,13
119606,1303485249,3
119607,1303485366,1
119608,1303485400,5
119609,1303485581,9
119610,1303486430,15
119611,1303486599,11
119612,1303486855,9
119613,1303487138,42
119614,1303487255,10
119615,1303487767,11
119616,1303488540,16
119617,1303488987,13
119618,1303489467,14
119619,1303489632,10
119620,1303489731,10
119621,1303489808,12
119622,1303489851,11
119623,1303490156,9
119624,1303490641,10
119625,1303490919,5
119626,1303491257,8
119627,1303493102,59
119628,1303493337,13
119629,1303493761,8
119630,1303494000,31
119631,1303494178,1
119632,1303494638,24
119633,1303494862,11
119634,1303495279,11
119635,1303495307,6
119636,1303496773,19
119637,1303499055,60
119638,1303499274,16
119639,1303499379,7
119640,1303500016,12
119641,1303500399,9
119642,1303501192,12
119643,1303501526,8
119644,1303502733,18
119645,1303502903,11
119646,1303505024,34
119647,1303505408,12
119648,1303506590,24
119649,1303507348,15
119650,1303507475,9
119651,1303507615,3
119652,1303507852,12
119653,1303508013,6
119654,1303508022,9
119655,1303508427,14
119656,1303509056,20
119657,1303509618,7
119658,1303510066,13
119659,1303510110,8
119660,1303510232,10
119661,1303511292,43
119662,1303513030,25
119663,1303513929,9
119664,1303514418,14
119665,1303514875,11
119666,1303515224,11
119667,1303515774,10
119668,1303516350,37
119669,1303516703,9
119670,1303518062,13
119671,1303519019,13
119672,1303519520,11
119673,1303519703,10
119674,1303520229,3
119675,1303521648,17
119676,1303522352,2
119677,1303522669,12
119678,1303524251,13
119679,1303524414,11
119680,1303525977,21
119681,1303526703,13
119682,1303527165,8
119683,1303527475,13
119684,1303527776,6
119685,1303528460,7
119686,1303528543,11
119687,1303528656,1
119688,1303529123,7
119689,1303529670,10
119690,1303529954,11
119691,1303531390,40
119692,1303531442,1
119693,1303531813,13
119694,1303532633,13
119695,1303532887,11
119696,1303533149,11
119697,1303533930,2
119698,1303533983,11
119699,1303534620,8
119700,1303534653,10
119701,1303534962,12
119702,1303535324,6
119703,1303535418,6
119704,1303535557,12
119705,1303535912,8
119706,1303536916,13
119707,1303537001,8
119708,1303537109,10
119709,1303537134,12
119710,1303537307,12
119711,1303537887,12
119712,1303538407,9
119713,1303539246,12
119714,1303539278,5
119715,1303539772,10
119716,1303539829,13
119717,1303539925,33
119718,1303540407,12
119719,1303540461,12
119720,1303540672,10
119721,1303540803,48
119722,1303541451,11
119723,1303541565,7
119724,1303542163,8
119725,1303542316,9
119726,1303542411,6
119727,1303542716,12
119728,1303542735,7
119729,1303545284,20
119730,1303546130,15
119731,1303546448,6
119732,1303546519,9
119733,1303547426,15
119734,1303547617,10
119735,1303547977,13
119736,1303548380,11
119737,1303549704,13
119738,1303549824,10
119739,1303550226,9
119740,1303550743,10
119741,1303551560,6
119742,1303552023,8
119743,1303552108,8
119744,1303552488,11
119745,1303553208,3
119746,1303553385,8
119747,1303554520,18
119748,1303555354,11
119749,1303555909,8
119750,1303556693,10
119751,1303556788,5
119752,1303557027,10
119753,1303557431,8
119754,1303558206,12
119755,1303559094,10
119756,1303559677,3
119757,1303559729,1
119758,1303561388,22
119759,1303561541,11
119760,1303561915,12
119761,1303564054,40
119762,1303564649,15
119763,1303564651,11
119764,1303564932,11
119765,1303565463,12
119766,1303565898,3
119767,1303566493,4
119768,1303567195,16
119769,1303567257,12
119770,1303567541,8
119771,1303567860,11
119772,1303569173,43
119773,1303569960,10
119774,1303570541,7
119775,1303571213,15
119776,1303571798,4
119777,1303572048,12
119778,1303572155,9
119779,1303572163,1
119780,1303574757,39
119781,1303575038,7
119782,1303575546,13
119783,1303575676,8
119784,1303576235,11
119785,1303576424,14
119786,1303576720,10
119787,1303576907,10
119788,1303577488,9
119789,1303577699,7
119790,1303577990,11
119791,1303578045,14
119792,1303578853,9
119793,1303578910,12
119794,1303579012,10
119795,1303579350,9
119796,1303579411,12
119797,1303579620,13
119798,1303580091,13
119799,1303580119,5
119800,1303580405,13
119801,1303580474,12
119802,1303580651,31
119803,1303580976,13
119804,1303581229,9
119805,1303582215,11
119806,1303582674,12
119807,1303582788,12
119808,1303583344,8
119809,1303583420,4
119810,1303583807,7
119811,1303584249,13
119812,1303584419,8
119813,1303585895,7
119814,1303585944,22
119815,1303586459,10
119816,1303586515,14
119817,1303586687,12
119818,1303587858,25
119819,1303588208,7
119820,1303589732,40
119821,1303590311,14
119822,1303590615,6
119823,1303590690,1
119824,1303590788,27
119825,1303590955,7
119826,1303594200,67
119827,1303594849,11
119828,1303595715,13
119829,1303597402,65
119830,1303597807,16
119831,1303598113,9
119832,1303600383,17
119833,1303600476,61
119834,1303601111,24
119835,1303601455,15
119836,1303602035,159
119837,1303602169,9
119838,1303602579,8
119839,1303602731,9
119840,1303602882,7
119841,1303602913,1
119842,1303603259,21
119843,1303603301,1
119844,1303603832,9
119845,1303603958,11
119846,1303604770,15
119847,1303605650,15
119848,1303607359,29
119849,1303607562,9
119850,1303608299,13
119851,1303608505,4
119852,1303608530,10
119853,1303608926,11
119854,1303609343,5
119855,1303610102,9
119856,1303611622,45
119857,1303611890,12
119858,1303612182,276
119859,1303612228,3
119860,1303614157,40
119861,1303614490,7
119862,1303616057,21
119863,1303616112,9
119864,1303616630,23
119865,1303616688,27
119866,1303617036,16
119867,1303617144,4
119868,1303617653,11
119869,1303617883,9
119870,1303618093,8
119871,1303618339,18
119872,1303619130,41
119873,1303619163,12
119874,1303619839,10
119875,1303619910,18
119876,1303620190,20
119877,1303620352,15
119878,1303620871,13
119879,1303622443,20
119880,1303622551,29
119881,1303623585,22
119882,1303623851,8
119883,1303624364,11
119884,1303625290,25
119885,1303625953,8
119886,1303625972,1
119887,1303626239,5
119888,1303627442,12
119889,1303628597,16
119890,1303630142,13
119891,1303630456,10
119892,1303630524,9
119893,1303630850,8
119894,1303631982,11
119895,1303633355,10
119896,1303633412,19
119897,1303633520,6
119898,1303634185,7
119899,1303634640,6
119900,1303634760,3
119901,1303635064,7
119902,1303635109,1
119903,1303636078,11
119904,1303636482,8
119905,1303636921,8
119906,1303637141,6
119907,1303637654,11
119908,1303638458,12
119909,1303639199,10
119910,1303639478,10
119911,1303639861,5
119912,1303639912,2
119913,1303639926,2
119914,1303639936,1
119915,1303640141,4
119916,1303640148,1
119917,1303640433,13
119918,1303640720,9
119919,1303641376,19
119920,1303641563,1
119921,1303641959,10
119922,1303643050,19
119923,1303643271,12
119924,1303643358,2
119925,1303643448,7
119926,1303643673,2
119927,1303644124,6
119928,1303645072,12
119929,1303645444,3
119930,1303645455,12
119931,1303646253,14
119932,1303646623,11
119933,1303647296,12
119934,1303648475,21
119935,1303649366,11
119936,1303649544,3
119937,1303651226,15
119938,1303651214,7
119939,1303651362,1
119940,1303652139,9
119941,1303652722,11
119942,1303652793,2
119943,1303653470,10
119944,1303655720,24
119945,1303655885,11
119946,1303656802,13
119947,1303656913,9
119948,1303657193,2
119949,1303657553,12
119950,1303657844,25
119951,1303657910,3
119952,1303658144,7
119953,1303659657,23
119954,1303660085,10
119955,1303661870,42
119956,1303662373,9
119957,1303663433,13
119958,1303663913,11
119959,1303666337,11
119960,1303667124,61
119961,1303668085,12
119962,1303668113,7
119963,1303668466,12
119964,1303670034,40
119965,1303671399,36
119966,1303671395,9
119967,1303671944,9
119968,1303672593,8
119969,1303672716,10
119970,1303673319,7
119971,1303674346,15
119972,1303674427,8
119973,1303674559,6
119974,1303674790,9
119975,1303674937,1
119976,1303675582,18
119977,1303675943,10
119978,1303676697,3
119979,1303677011,21
119980,1303677138,2
119981,1303677364,4
119982,1303677762,8
119983,1303677976,10
119984,1303680339,35
119985,1303680350,8
119986,1303681396,10
119987,1303682120,14
119988,1303682187,9
119989,1303682542,9
119990,1303682632,10
119991,1303683745,11
119992,1303683865,8
119993,1303683900,2
119994,1303684191,9
119995,1303684718,6
119996,1303685340,17
119997,1303685683,10
119998,1303686552,30
119999,1303686982,11
120000,1303687201,56
120001,1303687696,12
120002,1303688194,11
120003,1303688583,12
120004,1303689804,23
120005,1303689951,133
120006,1303690606,74
120007,1303690661,1
120008,1303691290,6
120009,1303692386,15
120010,1303692960,25
120011,1303693096,10
120012,1303693721,16
120013,1303694216,7
120014,1303694326,3
120015,1303694369,14
120016,1303695208,14
120017,1303695878,8
120018,1303696543,14
120019,1303697574,6
120020,1303699360,32
120021,1303699682,7
120022,1303699902,9
120023,1303700113,10
120024,1303700471,10
120025,1303700510,5
120026,1303700826,5
120027,1303700931,5
120028,1303701413,2
120029,1303701765,9
120030,1303701961,7
120031,1303702292,7
120032,1303705515,10
120033,1303706673,41
120034,1303706703,9
120035,1303706870,12
120036,1303706920,8
120037,1303707420,16
120038,1303707818,3
120039,1303707997,12
120040,1303708012,10
120041,1303708305,7
120042,1303708422,2
120043,1303708962,19
120044,1303709382,91
120045,1303710168,11
120046,1303710284,10
120047,1303711191,22
120048,1303711610,17
120049,1303711629,2
120050,1303712078,10
120051,1303713177,16
120052,1303713572,7
120053,1303713758,13
120054,1303715033,27
120055,1303715819,9
120056,1303716317,14
120057,1303716321,9
120058,1303716339,9
120059,1303717596,36
120060,1303717793,7
120061,1303717926,4
120062,1303719256,27
120063,1303719434,5
120064,1303720047,10
120065,1303721324,10
120066,1303721616,8
120067,1303721902,12
120068,1303722670,9
120069,1303722714,7
120070,1303722862,6
120071,1303723504,9
120072,1303723671,10
120073,1303723777,9
120074,1303725575,14
120075,1303725713,7
120076,1303725873,6
120077,1303726043,3
120078,1303726462,9
120079,1303726720,5
120080,1303726921,2
120081,1303727049,8
120082,1303727221,3
120083,1303727380,7
120084,1303729442,39
120085,1303729484,2
120086,1303730178,12
120087,1303731133,10
120088,1303731440,10
120089,1303731856,2
120090,1303732101,7
120091,1303732294,20
120092,1303732669,5
120093,1303732958,14
120094,1303733932,15
120095,1303734722,34
120096,1303734829,4
120097,1303734842,2
120098,1303734910,1
120099,1303735909,10
120100,1303736047,10
120101,1303736347,7
120102,1303737640,26
120103,1303738290,18
120104,1303738432,8
120105,1303738844,10
120106,1303739138,13
120107,1303739367,9
120108,1303739520,8
120109,1303739707,9
120110,1303739926,7
120111,1303739981,12
120112,1303740787,26
120113,1303741009,20
120114,1303741167,9
120115,1303741875,10
120116,1303742207,1
120117,1303742635,39
120118,1303742807,5
120119,1303743016,9
120120,1303743181,5
120121,1303744009,20
120122,1303744279,31
120123,1303744462,5
120124,1303744561,5
120125,1303744673,2
120126,1303745785,18
120127,1303746372,19
120128,1303746967,10
120129,1303747131,3
120130,1303747317,11
120131,1303747836,13
120132,1303747852,1
120133,1303749264,52
120134,1303749823,10
120135,1303750433,12
120136,1303751454,21
120137,1303751553,15
120138,1303751710,8
120139,1303751752,2
120140,1303752087,10
120141,1303752257,8
120142,1303752325,7
120143,1303752584,10
120144,1303752716,9
120145,1303752820,8
120146,1303753193,19
120147,1303753620,16
120148,1303753991,8
120149,1303754741,53
120150,1303754954,10
120151,1303755007,2
120152,1303756304,41
120153,1303756497,12
120154,1303757034,13
120155,1303757436,10
120156,1303758638,21
120157,1303759208,11
120158,1303759293,25
120159,1303759474,7
120160,1303759612,3
120161,1303759772,7
120162,1303759841,1
120163,1303760502,15
120164,1303760978,16
120165,1303761008,3
120166,1303761335,9
120167,1303761521,6
120168,1303761787,15
120169,1303762040,7
120170,1303763023,19
120171,1303764025,37
120172,1303764600,12
120173,1303764779,11
120174,1303765077,3
120175,1303765200,12
120176,1303765338,9
120177,1303765334,1
120178,1303765525,9
120179,1303766026,25
120180,1303766089,5
120181,1303766233,4
120182,1303766759,12
120183,1303767118,13
120184,1303768732,26
120185,1303769020,14
120186,1303769663,12
120187,1303770101,53
120188,1303770293,4
120189,1303770313,1
120190,1303770327,1
120191,1303771761,21
120192,1303771987,13
120193,1303773444,43
120194,1303773569,12
120195,1303774050,6
120196,1303776039,38
120197,1303777199,28
120198,1303777524,98
120199,1303777678,4
120200,1303778369,11
120201,1303778771,9
120202,1303778858,6
120203,1303779091,10
120204,1303780579,34
120205,1303781429,30
120206,1303781525,7
120207,1303781762,9
120208,1303782323,29
